id,timecode,sensor.temperature,sensor.humidity
1,0,2.5259085697615866,20.4380594410756
2,0.1,-0.40116576697792394,20.4260326716015
3,0.2,3.1620417076426968,19.1115373404694
4,0.30000000000000004,3.2981266981381365,18.2796003069606
5,0.4,1.8329000174249657,17.3700087931561
6,0.5,-1.8265677481643765,19.6089279641662
7,0.6000000000000001,-0.3548781782195052,21.7676886726749
8,0.7000000000000001,1.1607896961716402,22.4429915889279
9,0.8,1.9855654596489967,20.7761977389689
10,0.9,7.052014387209714,19.9047336579101
11,1,4.014085793929467,20.7196224090527
12,1.1,1.1315008571945167,20.1463009343614
13,1.2000000000000002,0.6751017972976472,21.149139785767
14,1.3,2.630512950695649,19.9955711636542
15,1.4000000000000001,2.8479989959505385,20.4868018759548
16,1.5,2.8582238612566457,19.14958046249
17,1.6,4.4181835646842895,18.016788174705
18,1.7000000000000002,2.359913555363705,17.3112409760925
19,1.8,5.2425242652207675,17.1119080833453
20,1.9000000000000001,2.1207217623549623,17.1488307480008
21,2,4.369000970460534,18.9691179400742
22,2.1,5.79102330832101,19.9106309490643
23,2.2,5.518419021242641,20.1412697691456
24,2.3000000000000003,7.072322486832507,19.0748262203062
25,2.4000000000000004,5.558475942499949,17.9885954501899
26,2.5,6.885068467392184,17.3899598318219
27,2.6,8.250841701237428,16.9466154458412
28,2.7,4.895005933513344,17.5387974440955
29,2.8000000000000003,3.9013609079500666,19.0656025974678
30,2.9000000000000004,6.753571018719222,18.7194492835954
31,3,6.374057946407885,20.7457936538291
32,3.1,5.940723187967984,19.476191161822
33,3.2,6.336469613965505,19.5224113100658
34,3.3000000000000003,6.076187879989275,21.7459184110317
35,3.4000000000000004,8.99601530213194,22.6142279417254
36,3.5,10.008955935932292,22.0919472389522
37,3.6,9.847205052257785,20.4120762309866
38,3.7,7.156643629725004,20.1501134204145
39,3.8000000000000003,10.6400007088786,19.6499808928205
40,3.9000000000000004,7.7472664282495876,19.4105025581308
41,4,11.959085434641565,19.9939503672281
42,4.1000000000000005,9.696758743712637,19.6746610955217
43,4.2,7.796269601588942,22.418298500429
44,4.3,7.158825672113869,23.8166431755697
45,4.4,6.605273147343226,24.0833269327821
46,4.5,6.917089363883605,23.5238190489084
47,4.6000000000000005,6.024847624067167,21.4248221762094
48,4.7,11.56384606264494,21.0456147726023
49,4.800000000000001,11.0073836817109,19.9397279969815
50,4.9,8.975247976079133,18.8674270253138
51,5,10.042839886295745,20.8614494844894
52,5.1000000000000005,8.831812453006503,20.0185408696956
53,5.2,14.536545646121917,19.8935290326503
54,5.300000000000001,8.125639094635996,19.0556099245182
55,5.4,9.662926288258777,18.1668752997969
56,5.5,10.323155152995191,19.044917197473
57,5.6000000000000005,11.103346029211174,18.0349244705064
58,5.7,9.559367251674798,18.5441456612498
59,5.800000000000001,5.48831255718021,18.4146789695466
60,5.9,7.4341073214905595,17.6196719321342
61,6,10.697725076225419,18.1387011790292
62,6.1000000000000005,9.970803769474564,18.3736980449717
63,6.2,8.117912116800944,18.5570354409754
64,6.300000000000001,9.767559797724251,20.1345768310414
65,6.4,8.362957308666058,21.0106918633383
66,6.5,10.464794246002088,20.998704371414
67,6.6000000000000005,7.111139301966724,20.8364209545228
68,6.7,10.667995351298524,19.6393647523039
69,6.800000000000001,10.401439554711706,19.1775783574303
70,6.9,9.997435805421922,20.2840639436741
71,7,9.861185290607434,20.4990165885281
72,7.1000000000000005,10.287357989993,20.8312139041053
73,7.2,8.418297173728943,22.6312892846033
74,7.300000000000001,9.415478863496663,21.3984372867526
75,7.4,10.91348928996198,21.7895075161914
76,7.5,11.712503367339709,22.7452078913828
77,7.6000000000000005,9.717448320444785,21.0419078450688
78,7.7,9.107782228234218,20.4530874269221
79,7.800000000000001,7.426635334447903,19.4361104082329
80,7.9,6.277239244549218,18.8302615826659
81,8,7.454091474516265,17.9650112206115
82,8.1,11.446580454412581,17.6164139796418
83,8.200000000000001,10.367196635958592,19.5756139690223
84,8.3,8.262806293188376,20.7977501302035
85,8.4,7.725645995181948,21.9734615759693
86,8.5,7.605319056176231,23.2359970718429
87,8.6,10.299932713776336,22.0554096638094
88,8.700000000000001,7.611836448995784,21.8810601721097
89,8.8,10.527707483320963,20.8035913752975
90,8.9,9.156233102356879,19.787519523077
91,9,10.303757032884754,20.4520678988098
92,9.1,5.795989583872166,20.442429486198
93,9.200000000000001,7.391873093573802,19.4267530667655
94,9.3,5.441346802373979,19.1236025229832
95,9.4,8.219017731209808,20.6302464365146
96,9.5,7.084906341865958,21.9341602898672
97,9.600000000000001,6.09577091969761,20.4718385614912
98,9.700000000000001,9.382536417827126,20.2214159889966
99,9.8,6.734952794296386,20.4880324254159
100,9.9,8.072390834034305,18.6714272913199
101,10,8.40376109268632,20.2555495908229
102,10.100000000000001,5.020222769856262,19.8171224568515
103,10.200000000000001,8.12354199318769,20.4042538039775
104,10.3,7.796604942471765,20.0662849175348
105,10.4,5.865514885270422,21.5938981782844
106,10.5,1.737636657209733,19.8334692950444
107,10.600000000000001,2.7386645367878,19.5833025149406
108,10.700000000000001,3.781716772928204,18.2290527543069
109,10.8,4.132221464437766,18.9087588032343
110,10.9,8.723043446087924,21.5410993081739
111,11,5.208432449127696,20.4204299335837
112,11.100000000000001,1.8484107337664302,20.4016930347045
113,11.200000000000001,0.9141220795993901,19.6826590858158
114,11.3,2.391492668393898,21.0184961645164
115,11.4,2.1310891193786183,19.9289200455498
116,11.5,1.6638772060584142,20.5782242391837
117,11.600000000000001,2.74715450580607,22.0321161648236
118,11.700000000000001,0.21325755057492923,21.4759221467323
119,11.8,2.621597188464196,20.3118271974154
120,11.9,-0.9728209526523495,19.5842251953187
121,12,0.8047965650864222,19.817896117771
122,12.100000000000001,1.7584084404755476,18.8777132982857
123,12.200000000000001,1.0199407769090043,20.8471175171214
124,12.3,2.1108222012875073,20.9478660542969
125,12.4,0.13708740566575617,18.0756889341917
126,12.5,1.007215944467449,16.810108673648
127,12.600000000000001,1.9202377698579938,18.5730885570459
128,12.700000000000001,-1.8843508611913595,18.4758035335817
129,12.8,-3.3224667630237095,19.4688181294686
130,12.9,-0.9101648041354478,19.9705825669191
131,13,-1.7247454485220453,18.5123314800947
132,13.100000000000001,-2.5880324012280864,19.0453641793736
133,13.200000000000001,-2.6168512246663296,19.6466398714754
134,13.3,-3.296043098736538,22.0231319183743
135,13.4,-0.7892061147229146,23.1161548537173
136,13.5,-0.18307536347415088,22.7311381650296
137,13.600000000000001,-0.7451986242816611,21.5333713523171
138,13.700000000000001,-3.829442034754118,21.0056717688942
139,13.8,-0.7328278963653378,19.4029678516111
140,13.9,-4.005121795453711,19.4024591437634
141,14,-0.16543934722536857,19.8637452486594
142,14.100000000000001,-2.7922444865959175,20.7004402787946
143,14.200000000000001,-5.04932375503916,19.6293372990329
144,14.3,-6.035244258744994,21.0521590557589
145,14.4,-6.928939700384294,21.4575640725993
146,14.5,-6.948717901793746,23.8063146306482
147,14.600000000000001,-8.163796118499622,21.2228852647181
148,14.700000000000001,-2.9386723053126027,19.9058896843772
149,14.8,-3.7998492101979133,17.2391241472442
150,14.9,-6.127346874117076,16.9189319631621
151,15,-5.345577799580524,18.0093280914336
152,15.100000000000001,-6.8327084141133145,20.9911750527575
153,15.200000000000001,-1.3941843551178295,21.2866414922002
154,15.3,-8.06123785020519,20.0881187577728
155,15.4,-6.769873621765675,19.1497620553432
156,15.5,-6.345188413578581,19.4114455115938
157,15.600000000000001,-5.790013110856004,19.7964717137175
158,15.700000000000001,-7.548337254170786,21.5769245746303
159,15.8,-11.822931721601615,21.3344532343892
160,15.9,-10.069742577302208,19.3530301535263
161,16,-6.98767463581519,19.76760968357
162,16.1,-7.884975278297519,18.4212388172659
163,16.2,-9.89696817394598,19.4983791387648
164,16.3,-8.395043151485748,20.3861729250108
165,16.400000000000002,-9.935896409697968,21.1241357332165
166,16.5,-7.9587522933007815,22.6990396526698
167,16.6,-11.425463351401525,21.9274326657957
168,16.7,-7.969955300596816,19.901351209459
169,16.8,-8.32608696660434,19.2392603017735
170,16.900000000000002,-8.807837878169398,18.7617220253292
171,17,-9.009957741339651,19.7744496978732
172,17.1,-8.637734971898112,21.8643689090634
173,17.2,-10.548792223762376,20.191361718127
174,17.3,-9.581626949402198,19.7337906348397
175,17.400000000000002,-8.101633959140425,19.2509688083013
176,17.5,-7.3086269585633605,19.8407987466476
177,17.6,-9.297674928657623,19.4128627096435
178,17.7,-9.889323584664641,20.1714240991593
179,17.8,-11.540454063043416,20.5829426081662
180,17.900000000000002,-12.647853717341894,20.5142886970297
181,18,-11.417051557430815,20.1990519676993
182,18.1,-7.358693229178739,21.4846309556458
183,18.2,-8.360329885357451,21.9003475556903
184,18.3,-10.375144358706965,23.5348499275894
185,18.400000000000002,-10.8109566581863,22.4543697255973
186,18.5,-10.818227483126634,20.2654319422984
187,18.6,-7.998921004587682,18.8835986573368
188,18.7,-10.550766500214214,18.6501609179927
189,18.8,-7.48717280742596,18.8090996943654
190,18.900000000000002,-8.6995459454152,19.0919026632554
191,19,-7.3816426791558545,18.0418239099654
192,19.1,-11.707860314920595,17.6359442637058
193,19.200000000000003,-9.919371185208016,16.9779261079658
194,19.3,-11.666357703471602,18.1639675090872
195,19.400000000000002,-8.674341408857359,19.4647682712066
196,19.5,-9.583437224707813,21.8235373066983
197,19.6,-10.337028990326836,21.5934198646064
198,19.700000000000003,-6.804340527014051,22.1380794381685
199,19.8,-9.195777206943355,20.7473619779184
200,19.900000000000002,-7.592130033085505,18.6194403425629
201,20,-6.98465659318995,18.7833214030149
202,20.1,-10.08237208033994,18.5094639294608
203,20.200000000000003,-6.683690898721115,18.3711952332508
204,20.3,-6.705913425485768,18.2081419937001
205,20.400000000000002,-8.323128857296357,19.8576620912957
206,20.5,-12.128170608467617,21.8102510049645
207,20.6,-10.795548310939713,22.9559281385308
208,20.700000000000003,-9.412353157930648,22.2018165718847
209,20.8,-8.713371892190327,19.9217083204329
210,20.900000000000002,-3.765959784220618,19.2472442864091
211,21,-6.916092332739231,20.0536006893851
212,21.1,-9.90397748993686,21.2207390099153
213,21.200000000000003,-10.458706525644537,21.785336082883
214,21.3,-8.594592996085208,21.7102022983875
215,21.400000000000002,-8.461314557160815,20.1199159822394
216,21.5,-8.528154093348025,19.9326943453381
217,21.6,-7.0380669110487695,19.703565421198
218,21.700000000000003,-9.15897342815087,19.9739512604601
219,21.8,-6.33172365016763,19.9442705309922
220,21.900000000000002,-9.5015765418484,18.8625274145077
221,22,-7.294006829843502,18.3199079746948
222,22.1,-5.9053273823791095,19.3138386099322
223,22.200000000000003,-6.203886894064754,19.8356941704461
224,22.3,-4.6685345934171885,20.3305654237278
225,22.400000000000002,-6.193516525713668,20.2271333309939
226,22.5,-4.870636578457273,21.4818101638487
227,22.6,-3.5011507669761834,21.1586812080021
228,22.700000000000003,-6.845851146736344,21.1357426070154
229,22.8,-7.820945007357331,20.8013365334232
230,22.900000000000002,-4.942779671980898,19.4416036998478
231,23,-5.288949853896155,19.1557726935344
232,23.1,-5.681575116235377,20.479175249925
233,23.200000000000003,-5.237778301422882,21.1776653156028
234,23.3,-5.442699103525301,19.8061367303921
235,23.400000000000002,-2.4602351736011148,19.6599665644475
236,23.5,-1.3774220186723793,19.9091887422394
237,23.6,-1.4621085008535715,19.9035559847972
238,23.700000000000003,-4.068462317055844,20.8867353390926
239,23.8,-0.4938076140635812,20.7254033163606
240,23.900000000000002,-3.2882119188817813,19.4996097568162
241,24,1.0289073079728697,19.9414686269246
242,24.1,-1.1212154277176947,20.0858288023585
243,24.200000000000003,-2.9026677502503784,20.8168836458953
244,24.3,-3.414317181988424,21.859372400579
245,24.400000000000002,-3.8353969853769723,21.7778325414038
246,24.5,-3.38451349641963,19.5661850074236
247,24.6,-4.131181250654152,19.1416519859792
248,24.700000000000003,1.5598059390210408,17.2882865984519
249,24.8,1.161651075347086,17.3409674021899
250,24.900000000000002,-0.7059583372828813,19.1133729545922
251,25,0.5322747233442161,18.3321574834627
252,25.1,-0.5021044827338732,19.1562406236011
253,25.200000000000003,5.385172439586884,18.766407387282
254,25.3,-0.8374101792314119,18.8554563964323
255,25.400000000000002,0.8938622010889977,20.1530844602168
256,25.5,1.753614981351347,20.9545256092463
257,25.6,2.7387424783400744,22.3595389598324
258,25.700000000000003,1.4049835844610579,20.7886715768868
259,25.8,-2.450700742875798,19.3481797479153
260,25.900000000000002,-0.2845211604473463,18.0372762081172
261,26,3.204356663591253,18.0742622279893
262,26.1,2.7074283982419285,17.7446472341116
263,26.200000000000003,1.0891174905331458,17.8685618577288
264,26.3,2.9777854537581936,17.6692835152183
265,26.400000000000002,1.816491814005345,19.0072146907717
266,26.5,4.165772488566153,20.1555563236144
267,26.6,1.0635398789070294,21.5574511073805
268,26.700000000000003,4.8756380560312875,24.1706465727014
269,26.8,4.86798296425453,23.2769331527528
270,26.900000000000002,4.72637496955813,22.8435064043781
271,27,4.855849524337704,24.6169267003539
272,27.1,5.550908770668681,23.8809420985031
273,27.200000000000003,3.953726144195169,22.6651760893477
274,27.3,5.225605942506616,20.3290846378533
275,27.400000000000002,7.000960891055796,18.8274665328766
276,27.5,8.07979072731291,16.8056181912059
277,27.6,6.3668459384622,15.8481513462284
278,27.700000000000003,6.04140641657511,16.6010891928416
279,27.8,4.646422881797769,18.3412074090586
280,27.900000000000002,3.7849461926825634,19.6168571225874
281,28,5.251292009142963,19.9348015031618
282,28.1,9.53466591088844,18.2539664691146
283,28.200000000000003,8.747374620488138,18.9442015880777
284,28.3,6.936099920074863,19.5672420793029
285,28.400000000000002,6.69289324060647,21.7546844444655
286,28.5,6.867172228913974,20.0482418073928
287,28.6,9.8568580431844,19.6399890792424
288,28.700000000000003,7.464113790532719,20.862844931806
289,28.8,10.675430141784044,20.8614864041595
290,28.900000000000002,9.599307772948823,22.2976155092096
291,29,11.041903860147013,22.4943966348455
292,29.1,6.828742338447655,21.9688079257998
293,29.200000000000003,8.718579466687327,21.8975234947372
294,29.3,7.061168817844448,19.2442750602041
295,29.400000000000002,10.130932274733961,18.5537654896796
296,29.5,9.28770580723927,19.1242933830816
297,29.6,8.588063971564276,20.9891984130573
298,29.700000000000003,12.16274887047727,22.1333084123413
299,29.8,9.801328605955504,22.2026496537494
300,29.900000000000002,11.4229932160169,22.5803393798727
301,30,12.036473732713125,21.5515891690897
302,30.1,8.932751168762463,19.6372009245995
303,30.200000000000003,12.313414914177741,19.1335994655125
304,30.3,12.26117597200555,18.9341100654384
305,30.400000000000002,10.601964104594753,19.7055063188332
306,30.5,6.742972423479469,19.715998022827
307,30.6,8.009725372651607,20.6455624930375
308,30.700000000000003,9.315173363385394,22.6246591636894
309,30.8,9.924578759705012,20.4819770938878
310,30.900000000000002,14.770642869147627,20.6354473606312
311,31,11.507454206563635,19.2253257455284
312,31.1,8.394876228427158,18.568677543326
313,31.200000000000003,7.703896423565458,16.9416793636143
314,31.3,9.420287294661714,17.4084489830652
315,31.400000000000002,9.39446449061126,18.5858057237458
316,31.5,9.157245618692581,18.1306410287999
317,31.6,10.465782987743989,20.8441588528633
318,31.700000000000003,8.152270850630945,20.2942639574395
319,31.8,10.775980855677949,18.1549828662514
320,31.900000000000002,7.391782598218764,17.8862202073818
321,32,9.374336736730267,20.4899762209049
322,32.1,10.527472527645335,22.6664537752051
323,32.2,9.982990050776419,24.1924773913385
324,32.300000000000004,11.262195407822551,24.1697392823067
325,32.4,9.471004341406143,23.054258677718
326,32.5,10.517781107418989,20.9339159157103
327,32.6,11.601444083220018,18.3528882477373
328,32.7,7.961381745172453,15.9011034692982
329,32.800000000000004,6.681573360600195,15.3709846675607
330,32.9,9.245864070585878,14.9239117864694
331,33,8.57685741178119,15.7691670511035
332,33.1,7.852637731492125,18.2503478682348
333,33.2,7.956291629435963,18.7602106518463
334,33.300000000000004,7.402894253102785,18.1050144028968
335,33.4,10.028768056707426,17.4940741017467
336,33.5,10.747102763194551,16.2179557365729
337,33.6,10.290279722849721,17.9327994998709
338,33.7,7.304366288188074,17.5173840957629
339,33.800000000000004,10.492278050415521,18.6042214132452
340,33.9,7.3041917576576445,19.8044044528755
341,34,11.220938607379301,21.4460806346703
342,34.1,8.664005989137141,23.3351613398233
343,34.2,6.469563228475414,21.0768411012354
344,34.300000000000004,5.539003656643393,21.2374321386578
345,34.4,4.693358603819078,19.6826547922842
346,34.5,4.714289898510291,19.2906121386439
347,34.6,3.5325545722005023,20.7723056799994
348,34.7,8.783633609994796,20.3975799023426
349,34.800000000000004,7.941007870051776,21.1592688975729
350,34.9,5.624645594096548,20.6626350298573
351,35,6.410127246268943,19.85433809515
352,35.1,4.919284054100295,20.9740053001868
353,35.2,10.346672725131853,20.6018081280553
354,35.300000000000004,3.6610680651021967,20.3722099913417
355,35.4,4.926477068934448,20.794539471169
356,35.5,5.317819386725452,21.451655268861
357,35.6,5.8322851933473645,20.2412378449249
358,35.7,4.025910661217605,21.1260201820445
359,35.800000000000004,-0.304044738087045,20.0762157893893
360,35.9,1.3865078984308599,19.0696066814532
361,36,4.398703318789483,16.6269177142852
362,36.1,3.424338274813841,16.9431742492241
363,36.2,1.3281377728348744,18.0898772432536
364,36.300000000000004,2.7387651714564343,18.6135501174169
365,36.4,1.0995819374334097,20.7902659278923
366,36.5,2.9714258333679098,21.6714581397864
367,36.6,-0.6074891799711999,21.58912801718
368,36.7,2.7289820512424954,22.759250667749
369,36.800000000000004,2.2470558874979365,20.4531325078833
370,36.9,1.6328322545508107,20.1844945347378
371,37,1.2916451189635867,20.4710442434507
372,37.1,1.5182939028232099,19.4528364973995
373,37.2,-0.5447521001384759,19.3023837760734
374,37.300000000000004,0.2641056569616096,19.3233412966796
375,37.4,1.5795723542216016,19.1062840553615
376,37.5,2.201938204388178,19.4469232648061
377,37.6,0.036242007082748884,19.570240736758
378,37.7,-0.7379503781296164,18.9984623084014
379,37.800000000000004,-2.5774047891760237,19.9582216252493
380,37.9,-3.878789630172111,19.5075755916467
381,38,-2.8475113857869783,19.1293969630467
382,38.1,1.0059103216923626,19.7245383756582
383,38.2,-0.20594621814371128,21.5946251614304
384,38.300000000000004,-2.4361310586509624,19.8619935095025
385,38.400000000000006,-3.0923281762484014,19.9925789326668
386,38.5,-3.3248590704924657,19.9935341532758
387,38.6,-0.7355456333550427,20.0234260061321
388,38.7,-3.5219718739464074,22.6472575537295
389,38.800000000000004,-0.6973984634599173,23.7267761432478
390,38.900000000000006,-2.153080450754505,22.5924448387199
391,39,-1.082620921719927,20.7354070471412
392,39.1,-5.660260891860906,20.5067942370268
393,39.2,-4.127013889940788,20.9567539388579
394,39.300000000000004,-6.132901113014433,21.6661668817454
395,39.400000000000006,-3.403280572993576,20.9466087073301
396,39.5,-4.578101458438082,21.066742103955
397,39.6,-5.600579771002517,20.3412784732883
398,39.7,-2.339769497480278,21.8672655263146
399,39.800000000000004,-5.005904285953315,20.6945751122604
400,39.900000000000006,-3.679601634179322,20.5644511963812
401,40,-3.3519439531631416,19.0336008186268
402,40.1,-6.731769698357365,17.9408082159804
403,40.2,-3.6173150870620177,18.1612845290466
404,40.300000000000004,-3.92570097283565,18.6110963929756
405,40.400000000000006,-5.830835805429716,18.9207752240682
406,40.5,-9.92537114309431,21.0359213135996
407,40.6,-8.883633767415574,21.2585549895355
408,40.7,-7.792531142460197,22.4545566009311
409,40.800000000000004,-7.386665519076821,20.8010859608
410,40.900000000000006,-2.733207029645147,19.9688913656009
411,41,-6.177945505476973,17.9866090753814
412,41.1,-9.460902819344927,19.575990181873
413,41.2,-10.31098386718147,18.9661542877879
414,41.300000000000004,-8.7423156545483,21.1389823819475
415,41.400000000000006,-8.904389227752773,20.1715829380626
416,41.5,-9.266300920610291,20.0567180787414
417,41.6,-8.070819665624263,16.7781426862101
418,41.7,-10.4856798012644,16.802054580299
419,41.800000000000004,-7.951545665638102,17.4599623660016
420,41.900000000000006,-11.413491085372563,16.8771018971034
421,42,-9.496806295216816,17.8288399535615
422,42.1,-8.397620434245775,18.3438654507343
423,42.2,-8.9840993467149,17.2740037968319
424,42.300000000000004,-7.734910405076308,18.8621374597104
425,42.400000000000006,-9.544118907696266,18.2428543244967
426,42.5,-8.503349218484088,18.8103208183349
427,42.6,-7.413679165882391,19.7798895815729
428,42.7,-11.035724067726404,19.6470194122321
429,42.800000000000004,-12.28551603689112,20.5973008386302
430,42.900000000000006,-9.679228891305236,20.6653994414436
431,43,-10.29428562016589,22.0644569344546
432,43.1,-10.952635952099191,20.9747552617811
433,43.2,-10.771234891880079,19.407725419327
434,43.300000000000004,-11.235056398792551,19.3013609741355
435,43.400000000000006,-8.507834596660823,19.0607345115912
436,43.5,-7.676443776108316,19.1687064054466
437,43.6,-8.008573995514295,20.0896508559493
438,43.7,-10.858236661021923,20.8287810525001
439,43.800000000000004,-7.5226022403314,20.8298326243712
440,43.900000000000006,-10.55158729011443,21.2001581588683
441,44,-6.4644611046613,21.5456155122699
442,44.1,-8.839843909655611,21.9559809086817
443,44.2,-10.841681050306399,22.3894749411494
444,44.300000000000004,-11.568700849202173,23.0084331139041
445,44.400000000000006,-12.20000053624809,21.9973810398488
446,44.5,-11.954053668063478,20.6507957367129
447,44.6,-12.900245337823943,18.6283695604529
448,44.7,-7.403243334846378,18.1784389937713
449,44.800000000000004,-7.989722131187956,17.5838459039083
450,44.900000000000006,-10.039875273023267,18.8548830732205
451,45,-8.978290439607322,19.4145742003304
452,45.1,-10.183310796095896,19.4475068958263
453,45.2,-4.460560166776936,18.6489070637287
454,45.300000000000004,-10.841450302855316,18.8631618110594
455,45.400000000000006,-9.262166673632324,18.5396130656384
456,45.5,-8.547987878951888,17.8332610640732
457,45.6,-7.70192765438014,17.0214171752393
458,45.7,-9.168159269641242,18.8581355163638
459,45.800000000000004,-13.149638094715124,18.918610492724
460,45.900000000000006,-11.102495331877682,18.9448989552041
461,46,-7.725821463077447,18.9904368506058
462,46.1,-8.328049948889452,18.6754032124766
463,46.2,-10.044690832409044,18.5515947292795
464,46.300000000000004,-8.247320493022661,18.6924348720593
465,46.400000000000006,-9.49282173910601,18.6323645033721
466,46.5,-7.220605466038514,18.0485531496728
467,46.6,-10.392710596826031,19.2685501619295
468,46.7,-6.643248927483289,19.6038675388254
469,46.800000000000004,-6.706264951133866,18.6279925334401
470,46.900000000000006,-6.895923334645238,19.6945530690492
471,47,-6.807158275966337,18.084188908192
472,47.1,-6.1454419200314465,18.13524450136
473,47.2,-7.768579771112233,18.2400763570572
474,47.300000000000004,-6.515251137743075,18.050016907543
475,47.400000000000006,-4.751031577157811,19.0409281371363
476,47.5,-3.6759143185365457,18.0939230076833
477,47.6,-5.385146529751413,20.1949854794831
478,47.7,-5.69945066367458,20.7811815167681
479,47.800000000000004,-7.075883033509617,22.7295121456145
480,47.900000000000006,-7.911404498017548,22.9193793224669
481,48,-6.411715791161077,20.468141811226
482,48.1,-2.0876323933149292,20.1688452335086
483,48.2,-2.8268732949002597,19.9641834866388
484,48.300000000000004,-4.58278706343971,21.0741338400451
485,48.400000000000006,-4.763357235126585,22.2316051572394
486,48.5,-4.519205725690699,22.4734498555353
487,48.6,-1.452455509926958,22.3496504824005
488,48.7,-3.76099215624813,20.7480070154792
489,48.800000000000004,-0.45837818115812645,21.5667967043043
490,48.900000000000006,-1.4361705741825384,19.2323154888559
491,49,0.11172573347832326,17.3416430694336
492,49.1,-3.9892318329826706,16.1551758335374
493,49.2,-1.9803578851519903,17.8886021342848
494,49.300000000000004,-3.511974036257834,17.9357463577036
495,49.400000000000006,-0.3097378579862333,18.8023358028705
496,49.5,-1.013897053063967,19.4921309215182
497,49.6,-1.5679649031570475,19.3335757875
498,49.7,2.158708746853365,17.4089001361334
499,49.800000000000004,-0.04440400040830317,18.9396318613997
500,49.900000000000006,1.7417869026549062,19.3200002964515
